半导体,圣邦股份,34.000 ,2005.000 ,2.324 ,29.580 ,1.929 ,8.550 ,1.890 ,25.860 ,15350.000 ,4990.000 ,4510.000 ,25990.000 ,5850.000 ,0.225 ,20130.000 ,4440.000 ,-2810.000 ,-7058.290 ,9248.550 ,7.000 ,5.000 ,8.000 ,10.546 ,12.656 ,8.437 ,
半导体,圣邦股份,34.000 ,2004.000 ,2.450 ,20.950 ,1.115 ,7.490 ,0.910 ,15.950 ,9150.000 ,2870.000 ,2610.000 ,23020.000 ,5380.000 ,0.234 ,17640.000 ,2130.000 ,-7175.650 ,-7518.330 ,6571.140 ,7.000 ,5.000 ,8.000 ,10.066 ,12.079 ,8.053 ,
半导体,圣邦股份,34.000 ,2003.000 ,2.586 ,25.490 ,0.485 ,10.090 ,0.380 ,4.920 ,3940.000 ,8385.780 ,7546.700 ,20520.000 ,4660.000 ,0.227 ,15850.000 ,5991.830 ,-2330.000 ,95.870 ,-1720.000 ,7.000 ,5.000 ,8.000 ,10.361 ,12.433 ,8.289 ,
半导体,圣邦股份,34.000 ,2002.000 ,2.597 ,29.630 ,1.865 ,9.560 ,2.070 ,22.730 ,11970.000 ,3000.000 ,2890.000 ,18670.000 ,3680.000 ,0.197 ,14980.000 ,3240.000 ,2290.000 ,-1761.100 ,5360.000 ,7.000 ,5.000 ,8.000 ,10.795 ,12.954 ,8.636 ,
半导体,圣邦股份,34.000 ,2001.000 ,2.646 ,18.880 ,1.343 ,8.750 ,0.910 ,17.030 ,8630.000 ,2250.000 ,2070.000 ,17050.000 ,3380.000 ,0.198 ,13670.000 ,1420.000 ,3220.000 ,-3553.110 ,4290.000 ,7.000 ,5.000 ,8.000 ,10.339 ,12.407 ,8.271 ,
半导体,紫光国微,36.000 ,2005.000 ,2.324 ,33.830 ,2.402 ,10.830 ,0.560 ,25.040 ,37900.000 ,16450.000 ,14570.000 ,108370.000 ,40550.000 ,0.374 ,67820.000 ,3390.000 ,-4400.000 ,10930.000 ,9920.000 ,6.000 ,5.000 ,6.000 ,9.562 ,11.474 ,7.649 ,
半导体,紫光国微,36.000 ,2004.000 ,2.450 ,21.150 ,1.443 ,9.870 ,0.300 ,16.130 ,22920.000 ,9840.000 ,8760.000 ,100690.000 ,38890.000 ,0.386 ,61800.000 ,1810.000 ,-2790.000 ,12990.000 ,12020.000 ,6.000 ,5.000 ,6.000 ,9.242 ,11.091 ,7.394 ,
半导体,紫光国微,36.000 ,2003.000 ,2.586 ,25.080 ,0.533 ,8.710 ,-0.140 ,6.320 ,9520.000 ,3630.000 ,3240.000 ,79960.000 ,26990.000 ,0.338 ,52980.000 ,-8666.710 ,-1360.000 ,5569.080 ,-1670.000 ,6.000 ,5.000 ,6.000 ,8.830 ,10.595 ,7.064 ,
半导体,紫光国微,36.000 ,2002.000 ,2.597 ,31.260 ,1.329 ,8.180 ,0.690 ,17.710 ,32700.000 ,9370.000 ,8060.000 ,76280.000 ,26590.000 ,0.349 ,49680.000 ,4180.000 ,-2380.000 ,-2865.850 ,1510.000 ,6.000 ,5.000 ,6.000 ,9.020 ,10.824 ,7.216 ,
半导体,紫光国微,36.000 ,2001.000 ,2.646 ,27.310 ,1.128 ,7.940 ,-0.180 ,15.200 ,23200.000 ,7620.000 ,6850.000 ,71470.000 ,23130.000 ,0.324 ,48350.000 ,-1120.000 ,-4050.000 ,3140.000 ,-2030.000 ,6.000 ,5.000 ,6.000 ,8.759 ,10.511 ,7.007 ,
半导体,韦尔股份,37.000 ,2005.000 ,2.324 ,20.470 ,4.060 ,16.680 ,2.890 ,26.960 ,183140.000 ,39100.000 ,35180.000 ,299460.000 ,151100.000 ,0.505 ,148350.000 ,25110.000 ,-19910.000 ,22520.000 ,27720.000 ,7.000 ,7.000 ,13.000 ,15.070 ,18.084 ,12.056 ,
半导体,韦尔股份,37.000 ,2004.000 ,2.450 ,27.080 ,2.590 ,15.070 ,1.280 ,18.030 ,124480.000 ,25340.000 ,22440.000 ,278230.000 ,141020.000 ,0.507 ,137210.000 ,11100.000 ,-14680.000 ,22280.000 ,18700.000 ,7.000 ,7.000 ,13.000 ,14.271 ,17.125 ,11.417 ,
半导体,韦尔股份,37.000 ,2003.000 ,2.586 ,28.330 ,1.200 ,14.330 ,0.560 ,8.610 ,62120.000 ,11760.000 ,10410.000 ,271930.000 ,141460.000 ,0.520 ,130470.000 ,4820.000 ,-8890.000 ,25930.000 ,21870.000 ,7.000 ,7.000 ,13.000 ,13.840 ,16.608 ,11.072 ,
半导体,韦尔股份,37.000 ,2002.000 ,2.597 ,18.650 ,3.210 ,12.950 ,3.850 ,29.060 ,198240.000 ,29910.000 ,27060.000 ,226480.000 ,111230.000 ,0.491 ,115250.000 ,33450.000 ,-26310.000 ,18350.000 ,25480.000 ,7.000 ,7.000 ,13.000 ,14.549 ,17.459 ,11.639 ,
半导体,韦尔股份,37.000 ,2001.000 ,2.646 ,31.690 ,1.840 ,11.680 ,0.440 ,16.930 ,139690.000 ,18880.000 ,17270.000 ,213630.000 ,109870.000 ,0.514 ,103750.000 ,3780.000 ,-18860.000 ,13820.000 ,-1260.000 ,7.000 ,7.000 ,13.000 ,13.422 ,16.107 ,10.738 ,
半导体,思瑞浦,43.000 ,2005.000 ,2.324 ,17.530 ,3.900 ,36.990 ,0.250 ,11.270 ,8910.000 ,3120.000 ,3120.000 ,31360.000 ,1760.000 ,0.056 ,29600.000 ,1961.370 ,-12020.000 ,-2063.010 ,-12030.000 ,6.000 ,4.000 ,7.000 ,14.310 ,17.173 ,11.448 ,
半导体,思瑞浦,43.000 ,2004.000 ,2.450 ,24.850 ,1.930 ,34.620 ,-0.250 ,5.780 ,4850.000 ,1570.000 ,1550.000 ,29400.000 ,1700.000 ,0.058 ,27700.000 ,-2027.750 ,3880.000 ,-280.420 ,3650.000 ,6.000 ,4.000 ,7.000 ,13.559 ,16.271 ,10.847 ,
